Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Boho Trunk Cafe,"Prince Anwar Shah Road, Kolkata","Asian, Chinese, Continental, Salad, Pasta, Fast Food, Shake, Beverages",₹850 for two,https://www.zomato.com/kolkata/boho-trunk-cafe-prince-anwar-shah-road/info,Kolkata,"38, Indrani Park, Near Jogesh Chandra College, Prince Anwar Shah Road, Kolkata",1pm – 10pm,+917003182337,4.1,390,3.8,105
Forkfull,"Ballygunge, Kolkata","Cafe, Coffee, Fast Food, Continental, Desserts, Beverages",₹700 for two,https://www.zomato.com/kolkata/forkfull-ballygunge/info,Kolkata,"89B, Ballygunge Place, Ballygunge, Kolkata",12noon – 10pm,+919874420444,4.3,236,-,0
Glazier,"Theatre Road, Kolkata","Cafe, Coffee, Fast Food, Sandwich, Burger, Ice Cream, Beverages",₹750 for two,https://www.zomato.com/kolkata/glazier-theatre-road/info,Kolkata,"8/1-A, Little Russel Street, Theatre Road, Kolkata",1pm – 11:30pm,+918335901606,3.4,8,-,0
Hatari Since 1966,"Sodepur, Kolkata","Chinese, North Indian, Seafood, Biryani, Desserts, Beverages","₹1,100 for two",https://www.zomato.com/kolkata/hatari-since-1966-sodepur/info,Kolkata,"97, Plot 52, Shahid Colony, Sodepur, Kolkata",11:30am – 11pm,"+918100729209,+918100729208,+918100729207",4.5,387,4.4,"3,268"
India Restaurant,"Kidderpore, Kolkata","Biryani, Mughlai, North Indian, Kebab, Chinese, Desserts",₹950 for two,https://www.zomato.com/kolkata/india-restaurant-kidderpore/info,Kolkata,"34, Karl Marx Sarani, Kidderpore, Kolkata",11am – 11pm,"+918481848484,+918420533005,+913324598964",4.6,"4,640",4.3,38.5K
Fabbrica,"City Centre 1, Sector 1, Salt Lake, Kolkata","Italian, Pizza, Pasta, Desserts, Coffee, Beverages","₹1,200 for two",https://www.zomato.com/kolkata/fabbrica-sector-1-salt-lake/info,Kolkata,"301, 3rd Floor, Block A, City Center 1, Near Timezone, Sector 1, Salt Lake, Kolkata",12noon – 11pm,+913340001104,4.3,434,4.3,"1,073"
Kolkata Rajbari,"Desapriya Park, Kolkata",Bengali,"₹1,000 for two",https://www.zomato.com/kolkata/kolkata-rajbari-desapriya-park/info,Kolkata,"56, Lake Terrace, Jatindas Road, Desapriya Park, Kolkata",10am – 10pm,+919831622556,3.3,23,-,0
Beanbar,"Jodhpur Park, Kolkata","Italian, Beverages",₹700 for two,https://www.zomato.com/kolkata/beanbar-jodhpur-park/info,Kolkata,"1/21, Ground Floor, Poddar Nagar Colony, Borough-X, Jodhpur Park, Kolkata",12:30pm – 10:30pm,"+918100575618,+913335388361",New,6,New,0
Colab Coffee Calcutta,"Jodhpur Park, Kolkata","Cafe, Continental, Fast Food, Beverages",₹850 for two,https://www.zomato.com/kolkata/colab-coffee-calcutta-jodhpur-park/info,Kolkata,"164/9/1, Prince Anwar Shah Road, Lake Gardens, Jodhpur Park, Kolkata",10am – 9:30pm,+918910780424,3.9,88,4.0,82
Saptapadi,"Sector 1, Salt Lake, Kolkata","Bengali, Bangladeshi, Fast Food","₹1,800 for two",https://www.zomato.com/kolkata/saptapadi-sector-1-salt-lake/info,Kolkata,"Plot 22, Block CD, Sector 1, Salt Lake, Kolkata",11:30am – 10:30pm,"+917908597053,+919007912433",4.2,347,4.2,"1,983"
