Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Pizza Near Me,"Sector 8, Chandigarh",Pizza,₹600 for two,https://www.zomato.com/chandigarh/pizza-near-me-sector-8/info,Chandigarh,"Booth 58, Sector 8, Chandigarh",12noon – 11pm,+916280236280,2.8,8,4.3,129
Super Donuts - Eat House,"Sector 11, Panchkula","Continental, Wraps, Pasta, Burger, Coffee, Beverages, Bakery, Desserts",₹600 for two,https://www.zomato.com/chandigarh/super-donuts-eat-house-sector-11-panchkula/info,Chandigarh,"SCO 21, Sector 11, Panchkula",9am – 11pm,"+917078900076,+919914915545",3.6,20,4.2,137
Sunset Desire,"Phase 5, Mohali","North Indian, Mughlai, Chinese, Seafood, Fast Food",₹600 for two,https://www.zomato.com/chandigarh/sunset-desire-phase-5-mohali/info,Chandigarh,"Plot D-129, Industrial Area, Sector 73, Phase 5, Mohali",24 Hours,+919888887832,3.9,219,3.8,"6,629"
Oven Roast And Grill,"Sector 35, Chandigarh","Fast Food, Street Food","₹1,000 for two",https://www.zomato.com/chandigarh/oven-roast-and-grill-sector-35/info,Chandigarh,"SCO 475-476, Sector 35, Chandigarh",Opens tomorrow at 11:30am,"+919855475476,+919115475476,+919872250227",3.5,30,-,0
Casa Bella Vista Pizzeria,"Sector 10, Chandigarh","Pizza, Italian, Salad, Desserts, Coffee, Juices, Beverages","₹1,700 for two",https://www.zomato.com/chandigarh/casa-bella-vista-pizzeria-sector-10/info,Chandigarh,"Near Coal Depot, Sector 10 D, Near Sector 10, Chandigarh",9am – 11pm,+911724669963,4.0,912,4.2,"1,975"
Pyramid,"Elante Mall, Chandigarh Industrial Area, Chandigarh","North Indian, Chinese, Mughlai, Continental, Asian, Italian, Desserts, Beverages","₹1,600 for two",https://www.zomato.com/chandigarh/pyramid-chandigarh-industrial-area/info,Chandigarh,"310, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",12noon – 12midnight,"+917887800001,+917679300001,+919466577777",4.3,"1,133",4.5,339
Elude Microbrewery,"Ambala Road, Zirakpur","North Indian, Mughlai, Chinese, Middle Eastern, Pizza, Desserts","₹1,500 for two",https://www.zomato.com/chandigarh/elude-microbrewery-ambala-road-zirakpur/info,Chandigarh,"Showroom 6-13, 4th Floor, North View Park, SAS Nagar, Ambala Road, Zirakpur",11:30am – 11:45pm,+91 8068976038,4.1,41,4.0,16
Baker's Lounge,"Sector 9, Panchkula","Bakery, Desserts, Sandwich, Fast Food, Pizza, Pasta, Street Food, Beverages",₹400 for two,https://www.zomato.com/chandigarh/bakers-lounge-sector-9-panchkula/info,Chandigarh,"SCO 335, Sector 9, Panchkula",Opens tomorrow at 9am,"+911724646354,+911724646355,+919257218018",3.8,475,4.0,"7,114"
Pizza's Empire,"Sector 19, Panchkula","Pizza, Sandwich, Burger, Fast Food",₹300 for two,https://www.zomato.com/chandigarh/pizzas-empire-1-sector-19-panchkula/info,Chandigarh,"Shop 62/1, Prem Vihar, Zirakpur, Sector 19, Panchkula",12midnight – 11:45pm,+917009338361,New,1,New,4
The Hedgehog Café,"Sector 7, Chandigarh","Cafe, Italian, Continental, BBQ, Burger, Fast Food, Desserts, Beverages","₹1,400 for two",https://www.zomato.com/chandigarh/the-hedgehog-café-sector-7/info,Chandigarh,"SCF 12, Inner Market, Sector 7C, Near Sector 7, Chandigarh",Opens tomorrow at 9:30am,"+911724730478,+911724029785,+919876919276",4.1,"1,813",4.3,205
