Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Laddu Gopal Sweets & Fast Food,"Umarwada, Surat","Mithai, Street Food",₹500 for two,https://www.zomato.com/surat/laddu-gopal-sweets-fast-food-umarwada/info,Surat,"Plot A-37, 38, Mahendra Park SOC, Near Aimata Circle, Dumbhal, Puna Kumbhariya Road, Umarwada, Surat",8am – 12midnight,"+919327322111,+919016322111",3.6,56,3.3,"1,766"
Red Flames Pizzaria,"Sarthana, Surat","Cafe, Pizza, Fast Food, Beverages",₹600 for two,https://www.zomato.com/surat/red-flames-pizzaria-sarthana/info,Surat,"Shop 3, Ground Floor, Blue Point, Opposite Dmart, Sarthana, Surat",Opens at 1:30pm,+919909665055,4.2,48,3.9,103
Gopal Ji,"New Textile Market, Surat","Mithai, Street Food, Fast Food",₹400 for two,https://www.zomato.com/surat/gopal-ji-new-textile-market/info,Surat,"4/2330/3, Paiki Shop -G-1 To G-3, Ground Floor, New Textile Market, Surat",11am – 9pm,+918320100758,3.2,5,4.0,115
Apsara Ice Creams,"Adajan Gam, Surat","Ice Cream, Desserts",₹400 for two,https://www.zomato.com/surat/apsara-ice-creams-adajan-gam/info,Surat,"Shop 32, Ground Floor, Muktanand Shopping Center, Near Gujarat Gas Circle, Adajan Gam, Surat",12noon – 12midnight,"+917069907410,+919820306057",4.0,35,4.2,697
Kessel Tee,"Piplod, Surat","Tea, Fast Food, Beverages",₹400 for two,https://www.zomato.com/surat/kessel-tee-2-piplod/info,Surat,"A-17, Shramjivi Society, Surat Municipal Corporation, Umra, Piplod, Surat",11am – 11pm,+919090816006,3.8,5,4.0,18
Guljar Biryani And Caterers,"Rander, Surat","Biryani, North Indian",₹300 for two,https://www.zomato.com/surat/guljar-biryani-and-caterers-rander/info,Surat,"Causeway Circle, Beside KGF Tea, Opposite Sultaniya Gymkhana, Rander, Surat",10am – 10:45pm,"+916353879300,+919979461682",4.1,192,3.2,778
Raja Omelette Center,"Amroli, Surat","Fast Food, Street Food",₹300 for two,https://www.zomato.com/surat/raja-omelette-center-amroli/info,Surat,"New Kosad Road, Opposite Razwadi Party Plot Amroli, Surat",12noon – 5pm,"+919825552708,+919925555594",4.1,79,4.2,978
Laxmi Egg House,"Varachha, Surat",Street Food,₹300 for two,https://www.zomato.com/surat/laxmi-egg-house-varachha/info,Surat,"Plot 295, 1st FL Atalji Nagar, Vasahat, Varachha Road, Varachha, Surat",10:30am – 10:30pm,+919913788258,4.1,121,4.0,"8,179"
Cream N Crust,"City Light, Surat","Bakery, Desserts, Ice Cream, Shake",₹500 for two,https://www.zomato.com/surat/cream-n-crust-city-light/info,Surat,"Shop 4, Ground Floor, Agrasen Point, Near Agrasen Bhavan, City Light, Surat",12noon – 11:30pm,+916359894313,3.9,17,3.4,936
Akshar Fast Food,"Nana Varachha, Surat","Chinese, Street Food",₹250 for two,https://www.zomato.com/surat/akshar-fast-food-nana-varachha/info,Surat,"379, Mahaveer Society, Near Shyamdham Chowk, Nana Varachha, Surat",11am – 12midnight,+918849607389,4.0,223,3.7,"8,611"
Monginis,"Athwa, Surat","Bakery, Desserts",₹150 for two,https://www.zomato.com/surat/monginis-athwa/info,Surat,"H 3, Parle Point Palace, Athwa, Surat",10am – 10pm,"+919427869831,+912612253128",3.4,18,4.0,0
