Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Hotel Vijayanagara Galaxy,"Vijay Nagar, Mysore","South Indian, Chinese, Biryani, Kebab",₹200 for two,https://www.zomato.com/mysore/hotel-vijayanagara-galaxy-vijay-nagar/info,Mysore,"59, Bunk Mahadeshwara, Badavane, Water Tank, Opposite HP Petrol, Vijay Nagar, Mysore",Opens tomorrow at 11:30am,+919900370179,3.7,14,3.9,106
McDonald's,"Chamrajpura, Mysore","Burger, Fast Food, Cafe",₹500 for two,https://www.zomato.com/mysore/mcdonalds-chamrajpura/info,Mysore,"Jhansi Rani Lakshmi Bai Road, Devaraja Mohallah, Chamrajpura, Mysore",11am – 12:45am,+918928210166,3.7,388,4.2,22.8K
Pasta Mexican,"Habitat Mall, Jayalakhsmipuram, Mysore","Italian, Sandwich, Rolls",₹350 for two,https://www.zomato.com/mysore/pasta-mexican-tilak-nagar/info,Mysore,"No 153, 152/2, Ground Floor, Bannimantap A Layout, Tilak Nagar, Mysore",10:30am – 10:30pm,"+917899165755,+918214252529,+918214270045",3.2,309,3.2,"5,298"
Veg Kourt,"Doora, Mysore","North Indian, Chinese, Fast Food, South Indian, Ice Cream, Beverages, Desserts, Shake",₹700 for two,https://www.zomato.com/mysore/veg-kourt-doora/info,Mysore,"2716/2/3/7, Hotel Maurya Residency, Sri Harsha Road, Doora, Mysore","12:30pm – 3:30pm, 7:30pm – 10:30pm",+917349646315,4.0,69,4.3,678
King's Coffee Co.,"Chamrajpura, Mysore","Wraps, Sandwich, Fast Food, Street Food",₹300 for two,https://www.zomato.com/mysore/kings-coffee-co-chamrajpura/info,Mysore,"1090, Vishnuvardana Road, Chamrajpura, Mysore",Opens tomorrow at 11am,+919845191856,-,2,4.1,69
Hanumanthu Devi Mess,"Mandi Mohalla, Mysore",Biryani,₹200 for two,https://www.zomato.com/mysore/hanumanthu-devi-mess-mandi-mohalla/info,Mysore,"1777/1, Mission Road, Mandi Mohalla, Mysore",Opens tomorrow at 6:30am,+919916779022,3.9,188,-,0
Big Chicken,"Bannimantap, Mysore","Arabian, North Indian, Chinese, Thai, Mughlai, Shake, Sichuan","₹1,000 for two",https://www.zomato.com/mysore/big-chicken-bannimantap/info,Mysore,"331/A, Loyal World Building, Adjacent To St Josephs Hospital, Bannimantap, Mysore",11am – 11pm,"+919148113113,+918214241999",4.1,564,3.8,32.8K
Grilliez,"Bannimantap, Mysore","Continental, Turkish, BBQ, Fast Food, Seafood, Beverages",₹800 for two,https://www.zomato.com/mysore/grilliez-1-bannimantap/info,Mysore,"3844/3, Fountan Circle, 'A' Industrial Area, Bannimantap, Mysore",12noon – 12midnight,"+919148482009,+919845639016",4.0,70,3.6,"2,351"
Shree Guru Residency,"Yadavgiri, Mysore","South Indian, Chinese, Fast Food, Biryani, North Indian, Kebab, Desserts, Beverages",₹500 for two,https://www.zomato.com/mysore/shree-guru-residency-1-yadavgiri/info,Mysore,"2249, 2249/1, New 10, 10/1, JLB Cross Road, Devaraja Mohalla, Yadavgiri, Mysore",Opens tomorrow at 7am,"+918212424666,+918212424600,+918212424400",4.2,103,4.4,"4,846"
Green Food Court,"Vijay Nagar, Mysore","North Indian, South Indian, Chinese, Desserts, Street Food, Juices, Shake, Beverages",₹500 for two,https://www.zomato.com/mysore/green-food-court-vijay-nagar/info,Mysore,"800, 1st Stage, Hunsur Road, Opposite Petrol Bunk, Vijay Nagar, Mysore",Opens tomorrow at 7am,"+918212544211,+919740440121",4.1,289,4.0,25K
Amrutha Veg Restaurant,"Chamrajpura, Mysore","South Indian, North Indian, Chinese, Street Food, Beverages",₹400 for two,https://www.zomato.com/mysore/amrutha-veg-restaurant-chamrajpura/info,Mysore,"1131/1A, Lakshmipuram Police Station Back Side, Near RTO Circle, BR Ambedkar Road, Chamrajpura, Mysore",6:30am – 10:30pm,+918277277363,4.1,462,3.8,28.8K
Jewel Rock Restaurant,"Mandi Mohalla, Mysore","North Indian, Biryani, Shake",₹600 for two,https://www.zomato.com/mysore/jewel-rock-restaurant-mandi-mohalla/info,Mysore,"2716, Hotel Maurya Palace, Sri Harsha Road, Lasker Mohalla, Mandi Mohalla, Mysore","12:30pm – 3:15pm, 7pm – 11pm","+918212435912,+918213204165,+919880212151",4.1,185,4.0,872
Hotel Ruchi The Prince,"Ruchi the Prince, Vijay Nagar, Mysore","North Indian, Chinese, Seafood, Biryani, Shake, Sichuan",₹600 for two,https://www.zomato.com/mysore/hotel-ruchi-the-prince-vijay-nagar/info,Mysore,"986/624, Ruchi the Prince, Mysore - Hunsur Main Road, Hinkal, Vijay Nagar, Mysore",12noon – 11:30pm,+919686668333,3.5,94,3.9,"2,784"
Ashirvaad Grand,"Bannimantap, Mysore","South Indian, Fast Food, Ice Cream, Beverages, Shake",₹350 for two,https://www.zomato.com/mysore/ashirvaad-grand-bannimantap/info,Mysore,"Near Highway Circle, Bannimantap, Mysore",8am – 10:30pm,"+918214264788,+916363616620",4.1,226,4.1,21.5K
Rasa Dhatu,"Gokulam, Mysore","South Indian, North Indian, Chinese, Desserts, Beverages, Shake",₹400 for two,https://www.zomato.com/mysore/rasa-dhatu-gokulam/info,Mysore,"10th Cross, Adi Pampa Road, V.V Mohalla, Gokulam, Mysore",Opens tomorrow at 8am,+919731748108,4.5,123,4.2,"4,848"
Healthy Hut,"Gokulam, Mysore","South Indian, Chinese, North Indian, Fast Food, Healthy Food, Juices, Beverages","₹1,000 for two",https://www.zomato.com/mysore/healthy-hut-gokulam/info,Mysore,"2674/3, New D-22, V.V. Mohalla, Aadipampa Road, Gokulam, Mysore",Opens tomorrow at 8:30am,+919008000202,3.9,4,4.2,238
Grillem,"Kuvempunagar, Mysore","Burger, Fast Food, Beverages, Shake, Arabian, Kebab, Desserts","₹1,000 for two",https://www.zomato.com/mysore/grillem-kuvempunagar/info,Mysore,"70/1, Near Punjab National Bank, Bogadi Road, Kuvempunagar, Mysore",Opens tomorrow at 10am,Not available for this place,New,1,New,4
Timberyard,"Gokulam, Mysore","Fast Food, Chinese, Desserts, Beverages, Shake",₹600 for two,https://www.zomato.com/mysore/timberyard-1-gokulam/info,Mysore,"2928, 3rd Floor, Gokulam Main Road, VV Mohalla, Gokulam, Mysore",1pm – 11pm,"+919743934616,+919743334616",3.9,28,4.0,18
Hyderabadi Biryani House,"Vijay Nagar, Mysore","Biryani, Hyderabadi",₹300 for two,https://www.zomato.com/mysore/hyderabadi-biryani-house-vijay-nagar/info,Mysore,"299⁄300, Mahadeshwara Badavane, 2nd Stage, Vijay Nagar, Mysore","11am – 3:30pm, 7pm – 11pm","+919992422345,+919992432345",4.1,620,4.0,17.6K
Grub Monkeys,"Gokulam, Mysore","Fast Food, BBQ, Burger, Sichuan",₹500 for two,https://www.zomato.com/mysore/grub-monkeys-gokulam/info,Mysore,"2775, Sri Devi Prasad, 4th Main Road, Vani Vilas Mohalla, Gokulam, Mysore",Opens tomorrow at 12noon,+918073580194,3.7,13,3.8,738
Vadacurry,"Kuvempunagar, Mysore","South Indian, Beverages",₹150 for two,https://www.zomato.com/mysore/vadacurry-kuvempunagar/info,Mysore,"2993, 10/A, Ground Floor, 4th Main Road, Kuvempunagar, Mysore",Opens tomorrow at 7am,+919791287987,-,1,-,0
Simply Kodavas,"Vijay Nagar, Mysore","South Indian, North Indian, Chinese, Sichuan",₹300 for two,https://www.zomato.com/mysore/simply-kodavas-vijay-nagar/info,Mysore,"1000, 6th Main Road, Vijay Nagar, Mysore",11am – 10:30pm,"+918880878767,+919886410099",4.4,188,4.1,"4,087"
Fish Land,"Chamrajpura, Mysore","Mangalorean, North Indian, Biryani",₹500 for two,https://www.zomato.com/mysore/fish-land-chamrajpura/info,Mysore,"32-1/A, Madhusudana Complex, 2nd Floor, Chamaraja Mohalla, MG Road, Sunnadakeri, Chamrajpura, Mysore",11:30am – 11pm,+919845216295,4.1,17,3.8,705
Starbucks Coffee,"Gokulam, Mysore","Cafe, Coffee, Fast Food, Desserts, Beverages",₹600 for two,https://www.zomato.com/mysore/starbucks-coffee-gokulam/info,Mysore,"2927/A, Star Wing, New D9/A, 6th Main, VV Mohalla, Gokulam, Mysore",7:30am – 10:30pm,+918828303503,-,3,4.3,424
Kudla Fish Land,"Chamrajpura, Mysore","Fast Food, Chinese, North Indian, South Indian, Healthy Food, Biryani, Desserts, Beverages",₹950 for two,https://www.zomato.com/mysore/kudla-fish-land-1-chamrajpura/info,Mysore,"1294/1B, Devaraja Mohalla, Musuru, Jhansi Laxmi Bai Road, Chamrajpura, Mysore","12noon – 3pm, 7pm – 11pm",+918951249966,-,2,4.1,83
Tina's Cafe,"Gokulam, Mysore","North Indian, Mughlai, Shake",₹200 for two,https://www.zomato.com/mysore/tinas-cafe-gokulam/info,Mysore,"1/D, Gokulam Main Road, Vani Vilas Mohalla, Gokulam, Mysore",Opens tomorrow at 11:30am,"+916364220683,+919449853668",4.0,383,4.4,"4,782"
Pupa Pub,"Gokulam, Mysore","Chinese, Fast Food, North Indian, Continental, Biryani, Beverages",₹400 for two,https://www.zomato.com/mysore/pupa-pub-2-gokulam/info,Mysore,"2892, Kalidasa Road, Vani Vilas Mohalla, Gokulam, Mysore",11am – 11pm,+919110246492,3.6,25,3.9,177
Cafe Good Vibes,"Chamrajpura, Mysore","Cafe, Fast Food, Desserts, Italian, Pizza, Pasta, Beverages",₹500 for two,https://www.zomato.com/mysore/cafe-good-vibes-chamrajpura/info,Mysore,"904/1, JLB Road, Near Apoorva Hotel, Chamrajpura, Mysore",Opens tomorrow at 12noon,"+918212978124,+917795037700,+919449727124",3.9,141,3.6,"2,693"
The Tiffanys House,"Jayalakhsmipuram, Mysore","Mithai, Desserts, Street Food",₹300 for two,https://www.zomato.com/mysore/the-tiffanys-house-jayalakhsmipuram/info,Mysore,"Door 2, 1, VV Mohalla, Temple Road, Jayalakhsmipuram, Mysore",8am – 10:30pm,+919845395054,-,1,3.8,78
Donne Biriyani Center (DBC),"Vijay Nagar, Mysore","Biryani, North Indian, Chinese, South Indian, Beverages",₹400 for two,https://www.zomato.com/mysore/donne-biriyani-center-dbc-vijay-nagar/info,Mysore,"276, Mahadeshwara Nagar, Devraj Mohalla, Vijay Nagar, Mysore",11:30am – 11:30pm,+918214260579,3.6,36,4.1,"9,065"
Fairy's Touch,"Gokulam, Mysore",Bakery,₹300 for two,https://www.zomato.com/mysore/fairys-touch-2-gokulam/info,Mysore,"56, 5A Main Road, 12th Cross Road, Gokulam 2nd Stage, Gokulam",Opens tomorrow at 10:30am,+917259757637,4.8,91,-,0
Kunafa World,"Jayalakhsmipuram, Mysore","Desserts, Middle Eastern",₹600 for two,https://www.zomato.com/mysore/kunafa-world-jayalakhsmipuram/info,Mysore,"2028, 8th Cross, Adipama Road, V V Mohalla, Jayalakhsmipuram, Mysore",11am – 11pm,+918970354048,3.4,11,4.1,498
Hotel Dasaprakash Paradise,"Yadavgiri, Mysore","South Indian, North Indian",₹500 for two,https://www.zomato.com/mysore/hotel-dasaprakash-paradise-yadavgiri/info,Mysore,"Hotel Paradise, 105, Vivekananda Road, Yadavgiri, Mysore",Opens tomorrow at 8am,+918212514400,3.5,33,4.1,895
Subway,"Forum Centre City Mall, Mysore","Healthy Food, Sandwich, Fast Food, Wraps, Salad, Beverages",₹400 for two,https://www.zomato.com/mysore/subway-chamrajpura/info,Mysore,"Forum Centre City Mall, 2nd Floor, Abba Road, Hyder Ali Road, Nazarbad Mohalla, Chamrajpura, Mysore",Opens tomorrow at 8:15am,+919740045828,3.4,50,3.6,"2,701"
High Tea - Royal Orchid Metropole,"Royal Orchid Metropole, Yadavgiri, Mysore","Finger Food, Fast Food",₹500 for two,https://www.zomato.com/mysore/high-tea-royal-orchid-metropole-yadavgiri/info,Mysore,"Royal Orchid Metropole, 5, Jhansi Rani Lakshmi Bai Road, Yadavgiri, Mysore",Opens tomorrow at 10am,"+918214255566,+919902000142,+919902000144",3.9,13,-,0
Creme Borne - Ice Creams,"Kuvempunagar, Mysore","Cafe, Shake, Beverages, Ice Cream, Waffle, Pancake",₹500 for two,https://www.zomato.com/mysore/creme-borne-ice-creams-kuvempunagar/info,Mysore,"Plot 927, 6th Main, Saraswathipuram, Near New Kantharaj, URS Road, Kuvempunagar, Mysore",11:30am – 11pm,+919035021502,3.8,6,4.1,65
The Roost,"Vijay Nagar, Mysore","Chinese, North Indian, Continental, Beverages, Desserts",₹600 for two,https://www.zomato.com/mysore/the-roost-vijay-nagar/info,Mysore,"Near Hunsur Main Road, Hinkal, Vijay Nagar, Mysore",7:30am – 11pm,+918212410077,3.7,138,4.3,572
Greeco Pizzeria & Boulangerie,"Ittige Gudu, Mysore","Cafe, Coffee, Pizza, Italian, Pasta, Fast Food, Desserts, Beverages","₹1,100 for two",https://www.zomato.com/mysore/greeco-pizzeria-boulangerie-ittige-gudu/info,Mysore,"1048, House 10, Nazarbad Mohalla, Siddartha Layout, Ittige Gudu, Mysore",Opens tomorrow at 12noon,+917483033620,New,0,New,1
Dolphins Bakes N Cakes,"Vijay Nagar, Mysore","Bakery, Desserts, Beverages",₹200 for two,https://www.zomato.com/mysore/dolphins-bakes-n-cakes-vijay-nagar/info,Mysore,"Shop 121, vijayanagar 2nd stage, near water tank, high tension road, Vijay Nagar, Mysore",Opens tomorrow at 10am,+918214244243,4.2,114,4.3,"3,824"
Aroma The Bakers,"Bogadi, Mysore","Bakery, Desserts",₹300 for two,https://www.zomato.com/mysore/aroma-the-bakers-bogadi/info,Mysore,"130/1-A-1, Near AIISH, Telecom Layout, Gangothri Layout, Bogadi, Mysore",9:30am – 12midnight,+918214244442,4.1,78,4.2,710
Ashirvaad Grand,"Chamrajpura, Mysore","South Indian, North Indian, Fast Food, Chinese, Street Food, Ice Cream, Beverages, Shake",₹300 for two,https://www.zomato.com/mysore/ashirvaad-grand-chamrajpura/info,Mysore,"410, 411, 412, Ground Floor & 1st Floor, Deshika Road, Near Jagan Mohan Palace, Devaraja Moholla, Chamrajpura, Mysore",7:30am – 10:30pm,+918050003991,3.0,11,4.1,"2,999"
Bannur Biryani Cafe,"Sakthi Nagar, Mysore","Biryani, North Indian",₹350 for two,https://www.zomato.com/mysore/bannur-biryani-cafe-sakthi-nagar/info,Mysore,"Siddhartha Layout, Mahanagar Palika 1, Opposite New DC Office, Sakthi Nagar, Mysore",Opens tomorrow at 1pm,+917892708593,-,1,4.3,55
