Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Red Pizza,"Silpukhuri, Guwahati",Pizza,₹350 for two,https://www.zomato.com/guwahati/red-pizza-silpukhuri/info,Guwahati,"Near UCO Bank, Silpukhuri, Guwahati",11am – 11pm,+918811039331,3.7,10,3.7,8
CMS Food Court,"Christian Basti, Guwahati","Chinese, Fast Food, North Indian",₹500 for two,https://www.zomato.com/guwahati/cms-food-court-christian-basti/info,Guwahati,"CMS - The Food Court, Christian Basti, GS Road, Guwahati",11am – 11pm,+919613898054,3.6,88,4.0,757
The Vintage Bar,"Hotel Prag Continental, Pan Bazaar, Guwahati","Finger Food, North Indian, Continental, Fast Food, Beverages, Juices",₹800 for two,https://www.zomato.com/guwahati/the-vintage-bar-pan-bazaar/info,Guwahati,"Hotel Prag Continental, Motilal Nehru Road, Pan Bazaar, Guwahati",Opens tomorrow at 10am,+913612540850,3.8,4,-,0
Shree Ganesh Family Restaurant,"Bhangagarh, Guwahati","Assamese, Chinese, Fast Food, North Indian",₹350 for two,https://www.zomato.com/guwahati/shree-ganesh-family-restaurant-bhangagarh/info,Guwahati,"ABC Bus Stop, SGCC Apartment, Floor 1, GS Road, Near Rajiv Bhawan, Guwahati, Bhangagarh, Guwahati",10am – 11pm,+917977072915,3.7,8,3.3,"3,615"
Idli Dosa,"Silpukhuri, Guwahati","South Indian, Chinese, Fast Food",₹200 for two,https://www.zomato.com/guwahati/idli-dosa-silpukhuri/info,Guwahati,"GNB Road, Silpukhuri, Guwahati",Opens tomorrow at 10am,+919954241493,4.1,20,3.7,269
The Food Centre,"Zoo Tiniali, Guwahati","Chinese, Asian, Momos, Rolls, Fast Food",₹300 for two,https://www.zomato.com/guwahati/the-food-centre-zoo-tiniali/info,Guwahati,"House 1, Opposite Guwahati Central, Namghar Path, R.G Baruah Road, Zoo Tiniali, Guwahati",11:30am – 11:30pm,+919864086218,3.9,23,4.5,362
One Bite,"Borjhar, Guwahati","Burger, Pizza, Wraps, Pasta, Sandwich, Fast Food, Waffle, Beverages",₹400 for two,https://www.zomato.com/guwahati/one-bite-borjhar/info,Guwahati,"1st Floor, Azara Godhuli Bazar, Borjhar, Guwahati",11am – 11:45pm,+919394156566,3.9,14,4.0,"1,877"
Chai Time,"Zoo Tiniali, Guwahati",Fast Food,₹250 for two,https://www.zomato.com/guwahati/chai-time-zoo-tiniali/info,Guwahati,"House 54, Shop 3, Sagarika Bhawan, Kamrup Metropolitan, Zoo Tiniali, Guwahati",10am – 10:30pm,"+919999186779,+917002702857",3.8,121,4.1,"4,018"
Drunken Monkey,"Six Mile, Guwahati","Beverages, Juices, Shake, Coffee, Healthy Food, Sandwich, Mexican, Wraps",₹400 for two,https://www.zomato.com/guwahati/drunken-monkey-six-mile/info,Guwahati,"5, Bylane 2, Jayanagar Main Road, Near Kid Veda, Six Mile, Guwahati",Opens tomorrow at 7am,+916913608866,4.1,51,3.8,996
Sheikh Ahmed Ali Hotel,"Hatigaon, Guwahati","Assamese, Chinese",₹250 for two,https://www.zomato.com/guwahati/sheikh-ahmed-ali-hotel-hatigaon/info,Guwahati,"Oppostie Jame Masjid, Chariali, Ajanta Path, Hatigaon, Guwahati",Opens tomorrow at 11am,"+916901313721,+919476807406",3.6,63,3.8,"2,173"
Bapi Chat House,"Maligaon, Guwahati","Biryani, Street Food, North Indian",₹300 for two,https://www.zomato.com/guwahati/bapi-chat-house-maligaon/info,Guwahati,"Pandu Bara Bazaar, Maligaon, Guwahati",11am – 10:30pm,+919101979647,3.8,63,3.8,"4,776"
