Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Amritsari Rasoi,"Longwood, Shimla","North Indian, Chinese, Mughlai",₹400 for two,https://www.zomato.com/shimla/amritsari-rasoi-1-longwood/info,Shimla,"39/1, Near Dr. Pal Clinic, Lakkar Bazar, Longwood, Shimla",10am – 10pm,+919625613131,-,2,3.4,49
The Food Chariot,"Panthaghati, Shimla","Fast Food, Beverages",₹300 for two,https://www.zomato.com/shimla/the-food-chariot-panthaghati/info,Shimla,"Shop 1, Padam Niwas, Near Passport Office, Panthaghati, Shimla",10am – 10pm,+918628095839,-,0,-,0
Sharma Dhaaba,"Sanjauli, Shimla","North Indian, Fast Food",₹250 for two,https://www.zomato.com/shimla/sharma-dhaaba-sanjauli/info,Shimla,"Bus Stop, Shanan, Sanjauli, Shimla",6am – 10pm,+919318001300,-,0,-,0
Heaven Stars,"Phagli, Shimla","Fast Food, Beverages",₹200 for two,https://www.zomato.com/shimla/heaven-stars-phagli/info,Shimla,"Kashyap Niwas, Phagli, Shimla",10am – 10pm,+918437576650,-,0,-,0
Nee Green Rajpoot Dhaba,"Summer Hill, Shimla","Beverages, North Indian",₹100 for two,https://www.zomato.com/shimla/nee-green-rajpoot-dhaba-summer-hill/info,Shimla,"Shop 71/1, Busher House, Ram Bazar Shimla, Summer Hill, Shimla",7:30am – 10:30pm,"+911742651071,+919318788893",-,0,-,0
Roll Master’s,"Sanjauli, Shimla",Rolls,₹200 for two,https://www.zomato.com/shimla/roll-masters-sanjauli/info,Shimla,"Housing Board Colony, Sanjauli - Bhattakufer Road, Sanjauli, Shimla",10:30am – 10pm,+918591962300,-,0,-,0
Thakur Tea Stall,"Sanjauli, Shimla","North Indian, Tea",₹100 for two,https://www.zomato.com/shimla/thakur-tea-stall-sanjauli/info,Shimla,"IGMC Road, Near Sanjauli Chowk, Sanjauli, Shimla",8am – 9pm,+919805380622,-,1,-,0
Twins Corner,"Sanjauli, Shimla","Bakery, Desserts, Fast Food",₹200 for two,https://www.zomato.com/shimla/twins-corner-sanjauli/info,Shimla,"Near Vishal Mega Mart, Sanjauli Mall Road, Sanjauli, Shimla",11am – 10pm,+919805023112,-,0,-,0
Sunil Street Food,"Sanjauli, Shimla",Street Food,₹200 for two,https://www.zomato.com/shimla/sunil-street-food-sanjauli/info,Shimla,"Cemetery Road, Sanjauli, Shimla",8:30am – 7pm,+917018899693,-,0,-,0
Zayka Fast Food,"Chakkar, Shimla",Fast Food,₹250 for two,https://www.zomato.com/shimla/zayka-fast-food-chakkar/info,Shimla,"Lower Totu, Chakkar, Shimla",9am – 8:30pm,+919418374155,-,0,-,0
The Chinese Street,"Chakkar, Shimla",Chinese,₹200 for two,https://www.zomato.com/shimla/the-chinese-street-chakkar/info,Shimla,"By Pass Road, Near ISBT, Chakkar, Shimla",10am – 10pm,+919818391202,-,0,-,0
Prakash Vaishnav Dhaba,"Mashobra, Shimla",North Indian,₹200 for two,https://www.zomato.com/shimla/prakash-vaishnav-dhaba-mashobra/info,Shimla,"Mashobra, Mashobra, Shimla",8am – 10pm,+911772740558,-,0,-,0
Lucky Fast Food,"Phagli, Shimla",Fast Food,₹200 for two,https://www.zomato.com/shimla/lucky-fast-food-phagli/info,Shimla,"1, Khalini, Near IPH Tank Lower, Phagli, Shimla",1pm – 8:30pm,+917018345589,-,0,-,0
Singh Chic Fish,"Phagli, Shimla",Seafood,₹300 for two,https://www.zomato.com/shimla/singh-chic-fish-phagli/info,Shimla,"Stall 139, Bus Stand, Bank Of Baroda, Phagli, Shimla",11am – 10pm,+919625854411,-,0,-,0
Snowland Restaurant,"Sanjauli, Shimla","Chinese, North Indian, Fast Food, Beverages",₹600 for two,https://www.zomato.com/shimla/snowland-restaurant-sanjauli/info,Shimla,"M M Complex, Dhalli Bypass, Sanjauli, Shimla",8am – 10pm,+917018722101,-,0,-,0
Chowmein And Momos Center,"Chakkar, Shimla","Chinese, Fast Food",₹100 for two,https://www.zomato.com/shimla/chowmein-and-momos-center-chakkar/info,Shimla,"Main Bazaar, Totu Teh And Distt, Chakkar, Shimla",10am – 9pm,+918350920032,-,0,-,0
