Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Hunger Garden,"Harmu, Ranchi","North Indian, Chinese, Continental, Mughlai, Fast Food, Desserts, Beverages, Sichuan",₹600 for two,https://www.zomato.com/ranchi/hunger-garden-harmu/info,Ranchi,"Samridhi Square, Kishore Ganj, Harmu, Ranchi",11am – 11pm,+919102311100,3.6,12,3.7,58
Lazeez Banarsi Hotel,"Namkum, Ranchi",North Indian,₹300 for two,https://www.zomato.com/ranchi/lazeez-banarsi-hotel-namkum/info,Ranchi,"Patratoli Bargawa, Tata Road, Near Oraon Petrol Pump, Namkum, Ranchi",11am – 10pm,+919523382286,-,1,-,0
Mamta's Oak Grove,"Ashok Nagar, Ranchi","North Indian, Chinese, Mughlai, Continental, Desserts, Beverages",₹800 for two,https://www.zomato.com/ranchi/mamtas-oak-grove-ashok-nagar/info,Ranchi,"First Floor, Krishna Mall, Ashok Nagar, Ranchi",11am – 11pm,"+917541818111,+916512245522",4.3,207,4.2,253
Kairo Bar And Lounge,"Ahirtoli, Ranchi","Bar Food, North Indian, Chinese","₹1,500 for two",https://www.zomato.com/ranchi/kairo-bar-and-lounge-ahirtoli/info,Ranchi,"2nd & 3rd Floor, Damyantika Complex, East Jail Road, Ahirtoli, Ranchi",10am – 11pm,+919608042227,-,0,-,0
Chicken 99/-,"Samlong, Ranchi","Bihari, North Indian, Burger",₹200 for two,https://www.zomato.com/ranchi/chicken-99-1-samlong/info,Ranchi,"364, Ketari Bagan, Ghat Road, Samlong, Ranchi",12noon – 10pm,+918092549517,-,2,-,3
Viren Bhojanalya,"Namkum, Ranchi",North Indian,₹300 for two,https://www.zomato.com/ranchi/viren-bhojanalya-namkum/info,Ranchi,"Sadabahar Chowk, Opposite Durga Mandir, Namkum, Ranchi",10am – 10pm,+919939132312,-,1,-,0
Sky Fall - Hotel The Raso,"Hotel The Raso, Ranchi","North Indian, Chinese, South Indian, Continental",₹700 for two,https://www.zomato.com/ranchi/sky-fall-hotel-the-raso-hatia/info,Ranchi,"Birsa Chowk, Khunti Road, Hatia, Ranchi",7am – 10:45pm,"+917070196600,+919661141191",3.6,36,3.9,245
Snacks Villa,"Hindpiri, Ranchi","Chinese, Pizza, Momos, Rolls, Fast Food",₹200 for two,https://www.zomato.com/ranchi/snacks-villa-hindpiri/info,Ranchi,"Lah Factory Road Near Ranchi Public School Hindpiri, Ranchi",24 Hours,+916206935940,-,1,New,1
Tribong,"Lalpur, Ranchi","North Indian, Chinese",₹500 for two,https://www.zomato.com/ranchi/tribong-lalpur/info,Ranchi,"77, Circular Road, Nagra Toli, Lalpur, Ranchi",11:30am – 9:45pm,+918076215689,3.7,126,4.1,"3,635"
Bhukkadd,"Lalpur, Ranchi","Chinese, Fast Food",₹250 for two,https://www.zomato.com/ranchi/bhukkadd-lalpur/info,Ranchi,"Purulia Road, Lalpur, Ranchi",1:30pm – 10pm,+918969068233,4.8,179,4.0,"3,768"
Chennai Kitchen,"Doranda, Ranchi","South Indian, North Indian, Chinese, Fast Food",₹400 for two,https://www.zomato.com/ranchi/chennai-kitchen-doranda/info,Ranchi,"Main Road, Hinoo, Doranda, Ranchi",11am – 9:30pm,+918252943213,3.7,255,4.2,"5,547"
Xtreme Sports Bar & Grill,"Anandpur, Ranchi","North Indian, Italian, Chinese",₹800 for two,https://www.zomato.com/ranchi/xtreme-sports-bar-grill-anandpur/info,Ranchi,"Second Floor, Block B, M And J Complex, Anandpur, Ranchi",12noon – 11pm,"+916512332200,+916512332255",4.0,209,-,0
Chick'N Bites,"Hindpiri, Ranchi","Fast Food, Burger, Chinese",₹350 for two,https://www.zomato.com/ranchi/chickn-bites-hindpiri/info,Ranchi,"Main Road, Near Ratan Talkies, Hindpiri, Ranchi",1pm – 7pm,+919661156406,4.1,98,4.1,"4,024"
Pooja Restaurant - Hotel The Park Retreat,"Hatia, Ranchi","North Indian, Biryani, Kebab, Chinese, Mughlai, Sichuan","₹1,100 for two",https://www.zomato.com/ranchi/pooja-restaurant-hotel-the-park-retreat-hatia/info,Ranchi,"Birsa Chowk, Hatia Station Road, Hatia, Ranchi",11am – 10pm,+919262819222,4.1,205,4.0,12K
Chillout Cafe,"Lalpur, Ranchi","North Indian, Chinese, Fast Food, Biryani, Momos",₹300 for two,https://www.zomato.com/ranchi/chillout-cafe-lalpur/info,Ranchi,"Oppositie nuclear mall circular road, Lalpur, Ranchi",12noon – 12midnight,+917050345112,3.9,24,4.0,"2,024"
Vreehi,"Lalpur, Ranchi","North Indian, Chinese, Biryani, Fast Food, Coffee, Beverages, Odia, Seafood",₹500 for two,https://www.zomato.com/ranchi/vreehi-lalpur/info,Ranchi,"G09, Ground Floor, Anand Complex, Near Lalpur Police Station, HB Road, Lalpur, Ranchi",11:45am – 10:15pm,+919234533434,3.6,15,4.2,474
The Chocolate Room,"Nucleus Mall, Lalpur, Ranchi","Beverages, Italian, Sandwich, Desserts, Coffee",₹500 for two,https://www.zomato.com/ranchi/the-chocolate-room-2-lalpur/info,Ranchi,"Third Floor, Nucleus Mall, Circular Road, Lalpur, Ranchi",11am – 10:45pm,+918789793821,-,3,3.9,904
24 Carrot's - Hotel AVN Grand,"Hindpiri, Ranchi","North Indian, Chinese, South Indian, Continental, Mughlai, Desserts, Beverages","₹1,000 for two",https://www.zomato.com/ranchi/24-carrots-hotel-avn-grand-hindpiri/info,Ranchi,"Hotel AVN Grand, Sharma Lane, Main Road, Opposite GEL Church Complex, Hindpiri, Ranchi",8am – 11pm,"+916512332861,+916512332862,+916512332863",4.4,55,4.4,"1,990"
Palash Restaurants & Bars,"Kanka, Ranchi","North Indian, Chinese, Street Food, Beverages",₹600 for two,https://www.zomato.com/ranchi/palash-restaurants-bars-kanka/info,Ranchi,"2nd Floor, Tirath Mansion, Main Road, Near Overbridge, Kanka, Ranchi",11am – 10:30pm,"+916512207506,+919431109245",4.2,73,4.1,"1,060"
Mehfil - Chanakya BNR Hotel,"Chanakya BNR Hotel, Kanka, Ranchi","North Indian, Finger Food, Mughlai, Seafood, Biryani","₹1,500 for two",https://www.zomato.com/ranchi/mehfil-chanakya-bnr-hotel-kanka/info,Ranchi,"Station Road, Kanka, Ranchi",11am – 11pm,"+916512461211,+916512461212,+916512461213",4.2,28,-,0
New Raj Sweets,"Hindpiri, Ranchi","Mithai, Fast Food, South Indian, Chinese, Biryani, Shake, North Indian",₹250 for two,https://www.zomato.com/ranchi/new-raj-sweets-hindpiri/info,Ranchi,"Opposite Big Bazaar, Main Road, Hindpiri, Ranchi",8am – 10pm,+916200145593,3.6,130,4.0,12.1K
ACS,"Lalpur, Ranchi","Burger, Sandwich, Fast Food, Shake, Beverages",₹400 for two,https://www.zomato.com/ranchi/acs-3-lalpur/info,Ranchi,"Opposite RS Tower, Ajit Enclave, Lalpur, Ranchi","12midnight – 1am, 10:30am – 12midnight",+917717766982,-,0,4.2,293
Chaibubble,"Hindpiri, Ranchi","North Indian, Chinese, Continental, Wraps, Bubble Tea, Tea, Italian, Mexican","₹1,000 for two",https://www.zomato.com/ranchi/chaibubble-1-hindpiri/info,Ranchi,"Ratanlal Surajmull Compound, Opposite Roshpa Tower, Main Road, Hindpiri, Ranchi",12:30pm – 10pm,"+916512332220,+916512332221,+916201683099",3.8,256,3.9,299
The Mirage,"Bariatu, Ranchi","Sandwich, Fast Food, Chinese, North Indian, Mughlai",₹700 for two,https://www.zomato.com/ranchi/the-mirage-bariatu/info,Ranchi,"Doctors Colony, Bariatu, Ranchi",12noon – 11pm,+918541086681,3.3,13,3.7,31
